TimeStamp,A,B,C,D,E,F
19990825,30.5919,7.66342,15.1867,37.3366,39.1232,36.4386
19990826,29.2804,7.88662,14.7299,36.7069,38.2648,35.5048
19990827,29.5876,7.94485,14.4946,36.322,37.6574,34.8409
19990830,29.1927,7.64401,13.9512,35.6136,36.799,34.9048
19990831,29.2804,8.49154,13.7781,36.6238,35.8353,35.1711
19990901,29.8021,8.41067,14.0619,35.8585,36.4913,35.3949
19990902,29.7387,8.59183,13.6293,35.2594,37.0501,35.5262
19990903,30.6211,8.65329,14.2973,36.8424,38.3701,35.906
19990907,31.5377,9.4426,13.8647,35.6136,37.5603,36.5026
19990908,32.1178,9.36173,13.8023,35.7492,38.111,36.4812
19990909,31.9959,9.8049,13.5636,33.8644,38.4187,36.1723
19990910,33.1513,10.4745,13.8231,33.8907,38.5726,36.6801
19990913,33.5462,9.94724,13.8023,34.0568,38.8723,36.1049
19990914,33.2147,10.798,13.2382,33.7813,38.0138,35.3274
19990915,32.0837,10.2901,13.2832,33.8907,36.8383,35.0397
19990916,32.9368,9.6658,13.0652,33.9737,36.7896,35.5262
19990917,34.5554,9.60434,13.2832,34.1924,37.8031,35.906
19990920,36.3202,9.76608,13.0237,34.411,37.4463,35.7925
19990921,34.9795,9.86637,13.0652,33.1822,37.0896,35.551
19990922,35.1307,9.6658,13.3247,33.5102,38.3056,34.8409
19990923,33.946,9.58493,13.2832,32.9067,37.8517,34.2196
19990924,33.7022,9.62375,13.7573,32.9636,37.8031,34.5746
19990927,34.4628,9.62375,13.3247,32.4694,37.949,35.2599
19990928,34.921,9.38113,13.4563,32.3076,38.0057,35.1286
19990929,34.3116,9.31967,13.3247,31.9228,37.0896,34.0172
19990930,34.8284,9.76608,13.7781,32.9067,38.4111,33.332
19991001,35.8034,9.58493,13.5428,32.3863,39.0677,33.0408
19991004,37.266,9.54288,14.1484,33.9166,40.7377,34.1734
19991005,37.0222,9.42319,14.1242,33.257,41.5484,33.7971
19991006,36.993,9.64316,14.4288,33.3933,41.6539,34.4185
19991007,35.9546,9.40054,14.1242,32.7074,41.5484,34.5284
19991008,35.4963,9.62375,14.6883,33.1999,44.694,34.8161
19991011,36.3495,9.74668,14.6883,32.5139,43.8265,34.9048
19991012,34.9503,9.40054,14.4496,32.2676,43.6806,34.5498
19991013,34.5846,9.31967,13.7573,31.2782,41.5484,33.751
19991014,34.219,8.97678,14.0377,31.1947,42.5132,34.0421
19991015,34.4335,8.69534,13.4978,29.2423,41.1918,33.1544
19991018,34.0045,8.83444,13.6708,30.1789,42.4078,33.8397
19991019,33.5462,8.8959,14.3631,31.2474,42.8131,34.8835
19991020,31.8107,9.03824,14.9687,33.367,44.4346,35.4426
19991021,30.7771,9.18057,14.8615,33.8067,44.4913,35.9769
19991022,31.718,9.15793,15.4463,35.4557,46.3154,35.8664
19991025,32.2397,9.07706,15.3598,34.3827,45.2453,35.5103
19991026,32.2056,9.88577,15.3806,34.3256,43.1699,34.9296
19991027,32.971,9.46201,16.052,36.0053,43.0158,35.6207
19991028,34.5213,9.58493,17.0038,38.9164,44.9939,37.156
19991029,35.5889,9.52347,16.5469,38.3931,46.518,37.1809
19991101,36.0472,9.31967,16.225,36.7177,45.6506,38.4917
19991102,35.9546,9.19998,16.4604,36.7749,45.4479,37.8042
19991103,36.4421,9.40054,16.0748,36.1944,45.148,38.0251
19991104,35.4671,9.36173,16.3147,36.8848,45.302,37.5121
19991105,35.4378,9.38113,16.2695,37.9006,47.0693,37.7152
19991108,35.8619,9.64316,16.3147,37.0739,47.426,38.4703
19991109,36.018,9.36173,15.7725,36.4979,46.7207,38.2923
19991110,37.7535,9.26144,15.6196,35.592,46.4613,38.1818
19991111,39.8255,9.11911,15.7725,35.6448,46.6153,37.936
19991112,40.313,9.19998,16.5545,37.3509,47.6287,38.0927
19991115,39.2161,9.15793,16.4433,36.3615,47.8314,37.9574
19991116,40.1911,9.15793,16.6831,37.7643,48.4881,38.2246
19991117,40.586,9.09768,16.4224,36.2252,47.8314,38.8265
19991118,43.9694,9.03582,16.6622,36.6913,48.1395,39.0261
19991119,43.5111,8.99674,16.5302,36.5242,47.0693,39.229
19991122,43.087,8.7916,16.2938,36.0053,45.8533,39.8061
19991123,42.9651,8.72974,16.0748,35.1259,45.3992,40.0519
19991124,43.6964,8.83393,16.0331,34.9588,46.9721,39.9842
19991126,44.0279,8.85347,15.9672,34.7653,47.1909,40.2514
19991129,43.2966,8.81114,15.7065,33.7759,47.8314,39.6743
19991130,40.7371,8.7916,16.1409,34.2464,46.818,39.051
19991201,42.0778,8.7916,16.2695,34.1629,47.734,39.8524
19991202,45.3393,8.83393,16.3807,34.7961,46.6153,40.0732
19991203,46.5581,8.81114,16.4885,35.9746,47.7828,40.5399
19991206,45.9487,8.7102,15.7934,34.4091,47.9854,40.4758
19991207,46.953,8.54739,15.338,34.7125,47.272,39.3822
19991208,46.7434,8.50832,15.1191,34.1893,47.1747,39.4072
19991209,46.2851,8.46599,15.5987,34.1365,50.2635,38.9619
19991210,45.978,8.44645,15.6404,34.4927,51.6336,39.2932
19991213,47.4113,8.67113,15.338,34.6554,55.079,39.3822
19991214,44.7933,8.7916,15.1191,33.7231,54.4223,39.7384
19991215,45.3686,9.62518,14.5317,33.1999,53.7977,40.1196
19991216,46.2217,9.62518,13.774,33.1163,55.3717,39.1828
19991217,46.9238,9.52424,13.8609,31.907,52.8404,38.1818
19991220,46.68,9.46237,14.1424,31.8279,51.3638,37.8683
19991221,48.0207,9.52424,13.9026,32.9272,52.5808,37.245
19991222,48.3571,9.5047,14.0763,32.98,53.2947,38.627
19991223,49.181,9.60564,14.4031,34.0266,54.609,38.9369
19991227,51.2822,9.54377,14.271,33.7495,56.0856,39.3395
19991228,50.4875,9.54377,14.337,33.9694,56.5887,39.7384
19991229,52.7448,9.52424,14.1424,34.1365,54.9173,38.9369
19991230,53.3249,9.5861,14.0972,34.3563,55.2175,38.9833
19991231,53.2615,9.60564,14.0555,34.1629,56.0856,39.0261
20000103,55.6065,9.38097,13.6002,32.017,54.3088,38.1141
20000104,52.1354,9.05535,12.839,31.3134,52.1751,37.3589
20000105,50.2779,8.91534,12.8182,31.0392,51.2178,36.6893
20000106,48.8739,8.95441,13.3603,31.8396,51.7208,38.2923
20000107,52.1354,9.13676,13.555,32.1182,55.7773,41.498
20000110,55.0312,9.19862,13.2284,31.645,54.4062,41.2772
20000111,53.9636,9.26049,12.9468,30.7606,53.5463,41.7225
20000112,53.7198,9.21816,13.3152,31.1232,52.9865,41.7652
20000113,52.5595,9.38097,14.0763,31.676,52.9378,41.0529
20000114,54.8167,9.28003,14.49,32.64,52.3779,41.6085
20000118,54.7241,9.05535,13.5133,31.3974,53.1892,41.6762
20000119,56.6449,9.24095,12.7521,32.6975,51.9236,41.1655
20000120,57.8637,9.11722,12.6652,32.3924,51.3151,40.2046
20000121,58.7169,9.11722,12.7069,32.3658,50.7067,36.6328
20000124,55.4261,9.03582,12.4707,32.2553,47.5669,36.79
20000125,57.62,8.81114,13.0128,32.8611,49.2869,34.8469
20000126,54.1439,8.42692,13.2943,34.6875,50.301,35.8542
20000127,52.1939,8.50832,13.6628,35.8196,48.2241,37.1258
20000128,50.2145,8.32272,13.4681,34.2718,44.7273,36.0971
20000131,51.8916,8.20224,13.8609,35.6559,44.3704,35.9649
20000201,51.1311,8.46599,14.0555,36.9516,47.7697,35.6078
20000202,52.6814,8.42692,13.6292,36.5404,47.3072,35.272
20000203,54.0854,8.50832,13.5628,36.7615,46.1471,34.9147
20000204,53.3834,8.48553,13.4999,36.0981,45.6847,34.0004
20000207,55.8503,8.52786,13.3461,36.62,44.9789,33.4432
20000208,57.5273,8.64833,13.5872,37.783,47.867,34.2004
20000209,56.0648,8.52786,13.2587,36.5934,46.6014,33.4861
20000210,57.5566,8.34551,12.8429,36.8145,46.6501,32.593
20000211,56.094,8.20224,13.2134,36.5094,45.5387,33.4861
20000214,56.0355,8.50832,13.2378,35.1562,46.9585,32.8609
20000215,56.6157,8.81114,13.1713,35.9566,46.1471,34.1575
20000216,57.4054,8.76988,12.6681,35.2933,42.8451,33.3753
20000217,57.5273,8.87151,12.2313,34.4929,39.754,33.6217
20000218,57.6785,8.91413,11.728,33.0292,38.7399,33.086
20000222,56.4597,8.99609,11.9482,34.2718,39.0969,33.086
20000223,58.2001,8.91413,11.5778,34.2453,38.2855,32.2574
20000224,60.8473,8.89446,11.5114,33.6925,36.0058,31.7001
20000225,59.8723,8.78955,11.4031,33.3608,35.9003,30.5392
20000228,57.0398,8.73054,11.9273,34.3293,37.1659,31.6322
20000229,58.0441,8.56662,11.5778,35.1297,39.7053,31.5679
20000301,57.4688,8.68792,12.102,36.1512,39.6567,31.4787
20000302,56.796,8.56662,11.8608,35.6825,41.0765,31.1858
20000303,57.6492,8.66825,12.102,35.9036,42.6423,31.5894
20000306,58.5024,8.524,12.0775,36.788,40.2651,31.1643
20000307,61.8224,8.44203,11.5324,36.2618,38.6426,21.3632
20000308,64.3819,8.44203,11.6652,35.1562,39.3484,20.5845
20000309,64.0162,8.73054,11.4905,35.8196,39.7053,20.4953
20000310,63.3191,8.56662,11.2284,34.9086,38.894,18.9308
20000313,61.6712,8.85184,11.3577,35.4348,38.3342,20.3166
20000314,58.6876,9.03543,11.1619,34.8821,38.7399,19.713
20000315,56.8253,9.4059,12.1894,36.788,41.4287,20.8274
20000316,59.8138,9.50753,13.4125,39.7464,44.5805,21.3882
20000317,62.7682,9.4059,13.4544,40.2682,45.2385,20.5381
20000320,64.2015,9.34361,13.2587,38.3358,44.678,20.7167
20000321,66.1808,9.42557,13.8039,39.3573,45.8478,20.3166
20000322,65.2058,9.67146,13.9786,40.5468,45.2873,19.9595
20000323,67.3411,9.85505,14.4609,43.3107,43.8657,20.0238
20000324,69.7787,9.79604,14.3281,42.6208,44.9299,20.138
20000327,69.0767,9.79604,14.1325,41.847,44.8324,19.7345
20000328,67.8871,9.63211,14.1988,41.6259,44.6293,20.3595
20000329,63.6506,9.4059,13.7829,39.826,48.0329,20.9167
20000330,62.7097,9.32394,13.7375,38.3358,48.1791,20.8059
20000331,61.4909,9.38623,14.1988,38.6409,46.3026,20.2917
20000403,61.9443,9.22231,15.4639,40.9625,49.8038,21.0953
20000404,62.4318,9.07805,15.1808,38.3401,48.6421,22.6133
20000405,61.915,8.85184,14.7649,38.2868,47.4237,22.0776
20000406,64.8401,9.22231,14.1744,38.9225,49.3976,22.3454
20000407,70.1102,9.17969,13.8913,38.4513,49.9094,22.6598
20000410,66.1516,9.26165,13.8249,39.118,51.4854,23.5528
20000411,64.0162,9.17969,14.1114,38.229,51.1279,23.7742
20000412,59.4774,9.16002,14.6566,38.5624,50.7705,24.8243
20000413,58.1367,8.85184,14.5902,37.4778,48.4879,24.6243
20000414,54.5437,8.91413,13.5628,34.4506,45.1329,22.5491
20000417,59.9357,9.22231,13.7375,34.7839,43.8657,24.5136
20000418,63.1046,9.1174,14.2198,35.8953,44.3774,23.684
20000419,61.0618,9.34361,14.2862,34.6995,44.6293,23.7055
20000420,63.8358,9.46819,14.5902,34.4239,46.7576,24.7175
20000424,61.4909,9.42557,14.9187,33.2859,47.7242,25.4352
20000425,65.7567,9.75342,15.1598,34.7839,48.4879,23.1673
20000426,66.7317,9.75342,15.0725,33.9527,48.0329,21.8467
20000427,69.0474,9.91734,14.6566,32.7836,46.8631,21.9364
20000428,67.7945,9.878,14.3491,32.1746,45.1898,21.3515
20000501,69.6568,10.1829,14.4155,32.8103,47.115,21.3299
20000502,68.1601,9.79604,14.5028,33.7571,46.6114,21.4627
20000503,66.2442,9.95996,14.2958,33.2014,43.3621,21.757
20000504,66.6683,10.2058,13.9867,32.4502,41.6318,21.6206
20000505,67.3704,9.9993,14.0322,32.1168,41.6805,21.8216
20000508,64.689,9.93701,14.4714,31.9523,42.241,21.9579
20000509,61.5201,9.91734,14.5804,31.5612,43.1021,22.5393
20000510,58.2586,9.77309,14.6014,30.6188,46.0022,22.9879
20000511,60.9692,9.81571,14.9317,31.1166,45.4904,23.3252
20000512,62.1295,9.91734,15.3498,31.979,46.1484,22.9664
20000515,64.416,9.878,15.7222,33.1437,46.3026,23.1457
20000516,63.8358,10.3075,15.2831,32.9792,46.8144,23.3036
20000517,62.1295,10.306,15.1074,32.7836,45.7421,23.2354
20000518,59.1118,10.2862,15.1074,33.3659,46.6601,23.2354
20000519,57.1909,9.9135,15.1284,32.2546,46.3514,23.3252
20000522,56.3378,10.019,15.3709,32.0323,46.5545,23.2354
20000523,52.774,10.1608,15.7433,32.5613,46.4083,23.1026
20000524,54.4511,10.1411,15.6343,31.8412,46.1484,23.6409
20000525,54.1147,10.2664,15.5043,31.2544,44.7268,23.6624
20000526,53.3249,10.0388,15.5255,31.3389,43.5652,23.7952
20000530,58.8095,10.0388,15.7678,32.5613,43.2564,23.7737
20000531,56.7375,10.2037,15.8768,33.0636,46.7576,23.885
20000601,59.0533,10.4313,16.1825,34.1438,46.457,23.5513
20000602,63.3483,10.6357,16.7552,35.8686,48.2848,22.8982
20000605,66.1174,10.8435,15.919,35.3663,48.1791,22.5859
20000606,63.3191,10.7611,15.789,34.2283,47.2694,22.6756
20000607,66.7902,10.6786,15.9857,34.1749,47.2694,22.5859
20000608,66.8487,10.3884,15.7433,33.8104,46.457,20.4328
20000609,67.2777,10.2235,15.1952,32.6191,43.8657,20.2534
20000612,67.0925,10.1839,15.4798,32.299,42.9559,20.3431
20000613,68.7403,10.1213,15.3498,32.0057,44.678,20.2965
20000614,69.0425,10.2433,15.5676,33.4259,44.7756,20.4113
20000615,72.3382,9.93658,14.8017,31.5923,44.9789,20.501
20000616,76.4236,10.0388,13.4842,30.172,43.8648,20.074
20000619,79.5925,10.1411,14.1412,31.2589,44.2226,20.0274
20000620,78.3737,10.0784,13.7899,31.839,44.2226,19.8479
20000621,76.3553,10.2235,13.4385,31.2989,43.5558,19.6254
20000622,74.8343,10.2037,13.9867,31.0455,42.7426,19.4676
20000623,74.1615,9.99595,13.8777,31.1322,43.8648,19.6936
20000626,73.2547,9.89371,14.0534,31.7123,43.9624,19.9843
20000627,71.9677,9.48147,14.4925,31.9657,46.1988,20.0058
20000628,73.4302,9.54414,14.4257,31.3389,45.4425,19.9376
20000629,71.6654,9.77169,14.3169,32.0057,44.0193,19.2881
20000630,73.986,9.46169,13.7231,31.0922,45.8491,20.1171
20000703,75.2633,9.54414,14.2958,31.9341,46.2556,20.0525
20000705,73.7422,9.37924,14.5593,32.149,46.6053,19.9161
20000706,72.6404,9.277,14.8896,32.2296,46.5565,19.8048
20000707,75.6923,9.41881,15.0653,33.7,50.3217,19.6469
20000710,74.3468,9.35945,15.0196,33.4449,49.7606,19.8946
20000711,72.5819,9.54414,15.1074,34.0358,50.3705,19.6469
20000712,72.9427,9.7486,15.1531,33.9485,49.6061,19.7833
20000713,76.0531,9.79148,14.9984,34.076,48.8986,19.6039
20000714,78.6174,9.95637,15.3498,35.2511,49.3052,20.074
20000717,79.0367,10.0388,15.2163,34.9556,49.4028,20.1422
20000718,77.0281,9.85414,14.7771,34.3312,48.9962,20.7916
20000719,81.1135,9.79148,14.8439,34.076,48.9962,21.3224
20000720,85.6865,9.81126,15.1952,35.6271,48.7441,21.3007
20000721,86.174,9.77169,14.8896,35.2914,48.6384,21.3693
20000724,83.7949,9.87393,14.7771,34.6199,46.7599,21.3224
20000725,84.9552,9.60679,14.7139,34.4118,48.1342,21.8423
20000726,84.5847,9.48147,14.4047,33.0689,48.3863,21.5715
20000727,83.8534,9.41881,14.7139,33.4919,48.7929,21.5029
20000728,79.2805,9.50126,14.6014,32.7331,47.573,21.3693
20000731,83.1806,9.72882,14.5382,33.277,44.9301,20.4884
20000801,81.718,9.89371,14.4925,34.7072,44.3202,21.3224
20000802,78.4907,10.019,14.5915,34.5393,43.9624,20.9614
20000803,81.3573,9.89371,15.411,34.5393,43.507,20.9614
20000804,83.1221,10.1839,15.5877,35.2108,43.0028,20.7159
20000807,87.695,10.019,15.7395,36.0904,44.8326,20.6256
20000808,89.2161,10.1015,15.63,35.9225,46.8655,20.4198
20000809,87.695,10.1411,15.8737,35.1235,43.2061,20.3548
20000810,86.9638,10.0784,15.8067,34.8751,41.3764,20.5354
20000811,87.4513,10.0586,15.8737,34.9556,41.9863,21.03
20000814,87.6365,10.3488,15.9833,35.4592,42.645,21.4596
20000815,86.4177,10.6357,15.6971,34.8348,42.1327,22.4055
20000816,85.4427,10.6573,15.6088,33.8679,40.303,22.5427
20000817,90.7372,10.5744,15.7395,33.9955,40.6607,22.4055
20000818,91.5952,10.6341,15.6512,34.0358,40.9129,22.6762
20000821,90.6202,10.6772,15.676,34.1633,39.8475,22.8351
20000822,91.3514,10.7402,16.0927,35.2914,40.4574,23.1059
20000823,90.3764,10.7999,15.9408,35.8822,40.1566,23.1961
20000824,90.4349,10.78,15.7854,35.795,39.9532,22.7449
20000825,88.9724,10.843,15.7183,34.9556,40.9129,22.6546
20000828,92.5117,10.7601,15.6088,35.3384,40.2054,22.6762
20000829,92.931,10.6341,15.3651,34.9154,40.002,22.4958
20000830,93.906,10.6971,15.3439,35.7547,39.2376,22.4055
20000831,95.5539,10.989,15.411,37.5609,38.6277,22.225
20000901,95.0078,10.6341,15.1885,37.8093,39.6442,22.1347
20000905,94.4618,10.6971,15.4534,38.3129,40.5062,22.5644
20000906,93.8475,10.6971,15.6971,37.9369,41.0185,22.9254
20000907,97.1432,10.8231,15.9161,38.4002,41.474,22.6546
20000908,94.4618,10.989,16.227,38.8165,42.3359,22.9037
20000911,92.1412,11.2145,16.3153,38.6083,44.1657,22.6113
20000912,90.4934,11.3207,16.3577,37.6884,44.1657,22.7666
20000913,92.3265,11.1946,16.446,34.1163,43.7586,22.586
20000914,92.8725,11.2378,16.0291,33.7403,42.6433,22.3838
20000915,92.3265,11.4235,16.227,32.9883,42.285,22.4055
20000918,92.9993,10.8629,15.8067,31.3097,41.6255,22.4524
20000919,95.8561,10.6142,16.0927,31.4775,40.5022,22.272
20000920,101.287,10.5943,15.9408,31.2224,39.4356,22.272
20000921,98.2937,10.5512,15.7643,30.6785,41.5198,22.633
20000922,99.1518,10.4483,15.9833,31.7663,41.1616,23.0373
20000925,98.1767,10.5114,16.3577,31.8133,40.1439,22.8351
20000926,94.5788,10.7402,16.294,30.9739,38.3691,22.272
20000927,95.9244,11.4865,16.3577,30.5106,39.1833,22.3405
20000928,100.068,11.5064,16.5802,31.4775,39.1262,24.1674
20000929,96.8994,11.4036,16.227,31.0545,39.2321,24.2359
20001002,96.5289,11.9011,16.6226,31.8133,37.1968,24.5284
20001003,91.7122,12.144,16.8663,31.3097,37.1479,24.8424
20001004,90.2496,12.1129,16.6685,30.7615,37.5551,25.3623
20001005,88.4263,11.8911,16.8663,30.1733,37.4492,26.3552
20001006,87.3245,11.5319,16.4707,28.9902,36.8386,26.7162
20001009,87.4513,10.84,16.3153,28.4358,36.8386,26.3118
20001010,86.7785,10.5073,15.8067,27.7192,37.5551,26.2216
20001011,86.7785,10.6714,15.4534,27.4217,36.9445,26.4021
20001012,83.6681,11.0617,15.1002,25.7315,35.9756,26.7631
20001013,92.1412,11.2835,15.298,26.8741,36.635,26.2216
20001016,94.3351,11.5053,15.3651,26.8335,38.4668,25.8822
20001017,92.6872,10.9242,14.7258,25.7788,37.3515,26.4454
20001018,87.4513,10.2856,14.9024,24.8864,37.9621,27.1165
20001019,93.5453,10.6714,15.1002,26.2859,38.9228,26.4598
20001020,97.3187,10.7025,14.9907,25.9478,37.8562,26.4381
20001023,97.0164,10.8666,14.9448,25.9005,38.7762,25.2808
20001024,93.0578,11.3367,15.298,27.0836,39.2321,26.6847
20001025,87.5683,11.3101,15.1002,27.2121,37.4492,27.345
20001026,84.2824,11.4476,15.1885,27.0431,35.3651,27.0946
20001027,86.4177,11.727,15.4322,28.8212,35.2592,27.8202
20001030,81.9033,11.8113,16.0291,29.4972,35.6174,27.7077
20001031,86.4762,11.7004,16.3364,30.8021,36.9445,25.9374
20001101,88.4848,11.5053,16.4677,30.89,38.0598,25.0088
20001102,92.1997,11.4476,16.489,30.7615,39.2321,24.7584
20001103,95.3101,11.4476,16.5316,30.0449,38.6704,24.7367
20001106,92.268,11.4476,16.599,30.7209,39.7368,24.8274
20001107,95.1248,11.4476,16.5103,30.3423,39.7939,24.8274
20001108,86.0472,11.421,16.6204,29.4499,39.688,25.2337
20001109,82.6931,11.4787,16.9115,29.8353,38.418,25.1902
20001110,80.4408,11.4476,16.7766,29.0307,35.6174,25.9846
20001113,76.5406,11.4787,16.3541,28.4831,36.9445,26.2096
20001114,84.3994,11.4787,16.5316,28.7738,38.3122,26.2784
20001115,86.0472,11.3678,15.889,27.7192,39.9404,26.5941
20001116,82.0886,11.3034,15.8002,27.6786,39.1833,26.8916
20001117,82.8199,11.4411,15.9103,26.7929,39.4844,27.3667
20001120,78.1884,11.4145,15.6688,26.0695,38.7762,27.0475
20001121,79.9532,11.3567,15.9564,26.198,38.418,26.8443
20001122,76.3553,11.2767,15.4238,25.2718,37.4003,27.2542
20001124,80.9283,11.3034,15.4025,26.4549,36.7898,26.7101
20001127,82.1471,11.2456,15.7576,26.5766,40.2009,26.4598
20001128,77.7009,11.4145,16.2441,25.6909,39.9973,26.7101
20001129,71.7922,11.4411,16.6878,25.6504,42.1304,27.3885
20001130,72.4552,11.4989,16.7979,24.7174,42.3338,27.0946
20001201,75.6923,11.61,16.7979,25.2718,41.5198,26.8916
20001204,76.9696,11.69,16.599,25.6504,43.7097,27.3195
20001205,87.2075,11.801,17.0429,27.8882,44.9309,26.5722
20001206,87.4513,11.8321,17.2205,27.131,44.7762,26.2096
20001207,83.8534,11.7211,17.6216,26.536,44.825,26.7318
20001208,84.7699,12.0543,17.5542,27.0431,44.1168,25.9374
20001211,87.7535,11.9432,17.643,28.6927,41.878,25.0777
20001212,80.2555,11.8855,17.7318,29.0713,42.0815,26.0499
20001213,75.7508,11.8855,17.753,30.0449,40.9092,26.2313
20001214,73.128,11.9699,17.6642,28.9902,41.5686,26.6412
20001215,66.6049,11.3878,17.7992,29.3282,40.6568,25.9846
20001218,63.7481,11.3034,18.7294,30.6804,41.2185,26.3473
20001219,61.2422,11.5789,18.7508,30.2544,39.0774,26.4816
20001220,54.3584,10.9124,18.8396,29.4499,39.7866,26.322
20001221,58.0148,10.9435,18.7508,30.633,42.0853,27.004
20001222,66.4879,10.8591,19.1307,30.8494,42.6396,26.7101
20001226,63.8066,11.0812,19.5283,30.9305,41.2701,27.004
20001227,65.8152,11.3301,19.5745,31.3091,42.9982,28.0233
20001228,66.6049,11.3567,19.7734,31.735,43.1042,27.9544
20001229,64.7231,11.4145,19.7734,30.126,43.202,28.4332
20010102,52.8959,11.7477,19.0632,29.7474,43.8134,28.4768
20010103,65.9419,12.6097,18.8396,34.5623,47.3836,27.0729
20010104,68.9255,12.3875,18.4205,35.3727,45.6963,26.2313
20010105,62.5878,12.2454,18.6194,33.4113,44.0171,27.1636
20010108,60.0234,12.0543,18.4205,33.5407,43.9193,27.7731
20010109,62.2855,12.0543,17.5329,33.2002,42.9982,27.0729
20010110,67.0925,12.192,17.2417,34.6917,42.0282,26.7101
20010111,72.2797,12.3564,17.4654,36.7756,42.5417,26.3473
20010112,66.917,12.3298,17.3092,36.1831,43.1531,25.5311
20010116,68.1943,12.4142,17.6642,36.1831,44.5796,26.1188
20010117,70.5733,12.4986,17.5542,36.0946,43.9682,25.5648
20010118,73.8007,12.2454,17.2205,34.9436,43.3079,25.8127
20010119,75.5071,11.6633,17.4441,34.392,41.4168,25.4956
20010122,74.649,12.192,17.643,34.5623,42.9004,25.2222
20010123,77.3304,12.2765,17.6216,35.2433,43.4546,25.244
20010124,77.3304,12.2454,17.8205,36.3057,43.7155,25.4482
20010125,74.7758,12.2454,17.9519,36.0946,44.066,25.5867
20010126,76.9696,12.3875,18.3069,36.8642,43.6585,25.2914
20010129,78.0032,12.4453,18.1507,37.9674,44.2372,24.3874
20010130,76.6381,12.6497,18.4277,38.1309,43.7971,25.9184
20010131,73.869,12.4497,18.3776,37.3885,46.4299,26.1736
20010201,75.7508,12.4186,17.9673,37.7904,44.9871,26.9428
20010202,70.3978,12.1121,17.9244,37.2251,44.5878,26.9027
20010205,67.814,12.1165,18.3706,37.1093,43.8786,27.074
20010206,68.3893,12.352,18.1636,35.5498,43.422,27.0266
20010207,63.8651,12.232,18.1065,35.6792,44.4246,27.3656
20010208,59.7488,12.2454,18.2313,35.1071,42.7129,27.2927
20010209,56.8012,12.4497,18.0922,35.2433,41.1234,27.3328
20010212,53.8437,12.3964,18.1207,35.7609,43.3161,27.3438
